,id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
988,2971959,zhiwuyuan_aq,2018-04-24 04:00:00,,,,,,
989,2971960,fengtaihuayuan_aq,2018-04-24 04:00:00,,,18.0,0.3,109.0,2.0
990,2971961,yungang_aq,2018-04-24 04:00:00,10.0,16.0,9.0,0.2,128.0,2.0
991,2971962,gucheng_aq,2018-04-24 04:00:00,13.0,,10.0,0.3,117.0,2.0
992,2971963,fangshan_aq,2018-04-24 04:00:00,10.0,,17.0,0.2,130.0,2.0
993,2971964,daxing_aq,2018-04-24 04:00:00,13.0,15.0,17.0,0.1,100.0,2.0
994,2971965,yizhuang_aq,2018-04-24 04:00:00,12.0,,22.0,0.3,101.0,3.0
995,2971966,tongzhou_aq,2018-04-24 04:00:00,16.0,,27.0,0.3,89.0,3.0
996,2971967,shunyi_aq,2018-04-24 04:00:00,13.0,,10.0,0.5,118.0,4.0
997,2971968,pingchang_aq,2018-04-24 04:00:00,16.0,18.0,13.0,0.3,101.0,2.0
998,2971969,mentougou_aq,2018-04-24 04:00:00,8.0,,13.0,0.2,118.0,2.0
999,2971970,pinggu_aq,2018-04-24 04:00:00,5.0,26.0,10.0,0.5,114.0,4.0
1000,2971971,huairou_aq,2018-04-24 04:00:00,11.0,,12.0,0.4,98.0,2.0
1001,2971972,miyun_aq,2018-04-24 04:00:00,11.0,,7.0,0.2,127.0,2.0
1002,2971973,yanqin_aq,2018-04-24 04:00:00,22.0,,15.0,0.3,96.0,6.0
1003,2971974,dingling_aq,2018-04-24 04:00:00,8.0,9.0,12.0,0.3,90.0,2.0
1004,2971975,badaling_aq,2018-04-24 04:00:00,23.0,28.0,22.0,0.3,85.0,2.0
1005,2971976,miyunshuiku_aq,2018-04-24 04:00:00,7.0,,5.0,0.2,128.0,2.0
1006,2971977,donggaocun_aq,2018-04-24 04:00:00,99.0,,7.0,,105.0,2.0
1007,2971978,yongledian_aq,2018-04-24 04:00:00,10.0,18.0,20.0,0.4,108.0,2.0
1008,2971979,yufa_aq,2018-04-24 04:00:00,10.0,,12.0,0.2,108.0,2.0
1009,2971980,liulihe_aq,2018-04-24 04:00:00,,6.0,4.0,0.2,117.0,2.0
1010,2971981,qianmen_aq,2018-04-24 04:00:00,6.0,,22.0,0.3,101.0,2.0
1011,2971982,yongdingmennei_aq,2018-04-24 04:00:00,10.0,,38.0,0.4,112.0,8.0
1012,2971983,xizhimenbei_aq,2018-04-24 04:00:00,17.0,,31.0,0.3,89.0,3.0
1013,2971984,nansanhuan_aq,2018-04-24 04:00:00,11.0,64.0,45.0,0.4,77.0,2.0
1014,2971985,dongsihuan_aq,2018-04-24 04:00:00,10.0,63.0,50.0,0.4,72.0,2.0
1015,2972007,dongsi_aq,2018-04-24 05:00:00,9.0,17.0,13.0,0.2,114.0,2.0
1016,2972008,tiantan_aq,2018-04-24 05:00:00,7.0,,23.0,0.3,102.0,3.0
1017,2972009,guanyuan_aq,2018-04-24 05:00:00,18.0,,16.0,0.2,124.0,2.0
1018,2972010,wanshouxigong_aq,2018-04-24 05:00:00,7.0,,18.0,0.3,114.0,2.0
1019,2972011,aotizhongxin_aq,2018-04-24 05:00:00,17.0,19.0,10.0,0.2,104.0,2.0
1020,2972012,nongzhanguan_aq,2018-04-24 05:00:00,10.0,,13.0,0.2,103.0,2.0
1021,2972013,wanliu_aq,2018-04-24 05:00:00,11.0,,13.0,0.4,118.0,2.0
1022,2972014,beibuxinqu_aq,2018-04-24 05:00:00,9.0,18.0,9.0,0.3,112.0,2.0
1023,2972015,zhiwuyuan_aq,2018-04-24 05:00:00,,,,,,
1024,2972016,fengtaihuayuan_aq,2018-04-24 05:00:00,8.0,14.0,18.0,0.3,114.0,2.0
1025,2972017,yungang_aq,2018-04-24 05:00:00,11.0,,9.0,0.2,131.0,2.0
1026,2972018,gucheng_aq,2018-04-24 05:00:00,9.0,,10.0,0.2,120.0,2.0
1027,2972019,fangshan_aq,2018-04-24 05:00:00,9.0,,16.0,0.2,134.0,2.0
1028,2972020,daxing_aq,2018-04-24 05:00:00,11.0,17.0,14.0,0.1,113.0,2.0
1029,2972021,yizhuang_aq,2018-04-24 05:00:00,3.0,,20.0,0.3,113.0,2.0
1030,2972022,tongzhou_aq,2018-04-24 05:00:00,19.0,,16.0,0.3,113.0,2.0
1031,2972023,shunyi_aq,2018-04-24 05:00:00,8.0,,7.0,0.5,129.0,3.0
1032,2972024,pingchang_aq,2018-04-24 05:00:00,6.0,,9.0,0.2,111.0,2.0
1033,2972025,mentougou_aq,2018-04-24 05:00:00,7.0,,14.0,0.2,122.0,2.0
1034,2972026,pinggu_aq,2018-04-24 05:00:00,7.0,,11.0,0.5,118.0,4.0
1035,2972027,huairou_aq,2018-04-24 05:00:00,13.0,,7.0,0.4,112.0,2.0
1036,2972028,miyun_aq,2018-04-24 05:00:00,9.0,,7.0,0.2,133.0,2.0
1037,2972029,yanqin_aq,2018-04-24 05:00:00,17.0,,10.0,0.2,107.0,4.0
1038,2972030,dingling_aq,2018-04-24 05:00:00,14.0,,12.0,0.3,93.0,2.0
1039,2972031,badaling_aq,2018-04-24 05:00:00,22.0,,17.0,0.2,95.0,2.0
1040,2972032,miyunshuiku_aq,2018-04-24 05:00:00,6.0,,5.0,0.2,136.0,2.0
1041,2972033,donggaocun_aq,2018-04-24 05:00:00,16.0,,8.0,0.2,118.0,2.0
1042,2972034,yongledian_aq,2018-04-24 05:00:00,18.0,,19.0,0.4,117.0,2.0
1043,2972035,yufa_aq,2018-04-24 05:00:00,21.0,,11.0,0.2,115.0,2.0
1044,2972036,liulihe_aq,2018-04-24 05:00:00,13.0,16.0,7.0,0.2,119.0,2.0
1045,2972037,qianmen_aq,2018-04-24 05:00:00,3.0,6.0,19.0,0.3,110.0,2.0
1046,2972038,yongdingmennei_aq,2018-04-24 05:00:00,21.0,,38.0,0.3,118.0,8.0
1047,2972039,xizhimenbei_aq,2018-04-24 05:00:00,16.0,18.0,23.0,0.3,100.0,2.0
1048,2972040,nansanhuan_aq,2018-04-24 05:00:00,12.0,64.0,52.0,0.4,81.0,2.0
1049,2972041,dongsihuan_aq,2018-04-24 05:00:00,8.0,77.0,45.0,0.4,82.0,2.0
1050,2972063,dongsi_aq,2018-04-24 06:00:00,7.0,7.0,11.0,0.2,122.0,2.0
1051,2972064,tiantan_aq,2018-04-24 06:00:00,4.0,13.0,21.0,0.3,108.0,2.0
1052,2972065,guanyuan_aq,2018-04-24 06:00:00,3.0,7.0,16.0,0.2,130.0,2.0
1053,2972066,wanshouxigong_aq,2018-04-24 06:00:00,3.0,14.0,17.0,0.3,118.0,2.0
1054,2972067,aotizhongxin_aq,2018-04-24 06:00:00,13.0,,9.0,0.1,114.0,2.0
1055,2972068,nongzhanguan_aq,2018-04-24 06:00:00,19.0,31.0,12.0,0.2,109.0,2.0
1056,2972069,wanliu_aq,2018-04-24 06:00:00,14.0,,,0.3,121.0,
1057,2972070,beibuxinqu_aq,2018-04-24 06:00:00,10.0,23.0,9.0,0.3,119.0,2.0
1058,2972071,zhiwuyuan_aq,2018-04-24 06:00:00,,,,,,
1059,2972072,fengtaihuayuan_aq,2018-04-24 06:00:00,9.0,10.0,18.0,0.3,118.0,2.0
1060,2972073,yungang_aq,2018-04-24 06:00:00,7.0,7.0,10.0,0.2,135.0,2.0
1061,2972074,gucheng_aq,2018-04-24 06:00:00,7.0,9.0,10.0,0.2,123.0,2.0
1062,2972075,fangshan_aq,2018-04-24 06:00:00,9.0,,16.0,0.2,134.0,2.0
1063,2972076,daxing_aq,2018-04-24 06:00:00,11.0,12.0,14.0,0.1,119.0,2.0
1064,2972077,yizhuang_aq,2018-04-24 06:00:00,7.0,,18.0,0.2,120.0,2.0
1065,2972078,tongzhou_aq,2018-04-24 06:00:00,11.0,,14.0,0.2,122.0,2.0
1066,2972079,shunyi_aq,2018-04-24 06:00:00,,,,,,
1067,2972080,pingchang_aq,2018-04-24 06:00:00,14.0,14.0,11.0,0.2,115.0,2.0
1068,2972081,mentougou_aq,2018-04-24 06:00:00,10.0,,17.0,0.2,125.0,2.0
1069,2972082,pinggu_aq,2018-04-24 06:00:00,6.0,16.0,11.0,0.5,122.0,5.0
1070,2972083,huairou_aq,2018-04-24 06:00:00,9.0,,6.0,0.4,121.0,2.0
1071,2972084,miyun_aq,2018-04-24 06:00:00,9.0,,7.0,0.2,133.0,2.0
1072,2972085,yanqin_aq,2018-04-24 06:00:00,16.0,17.0,10.0,0.2,112.0,3.0
1073,2972086,dingling_aq,2018-04-24 06:00:00,18.0,,12.0,0.2,98.0,2.0
1074,2972087,badaling_aq,2018-04-24 06:00:00,17.0,,19.0,0.2,100.0,2.0
1075,2972088,miyunshuiku_aq,2018-04-24 06:00:00,3.0,,5.0,0.2,139.0,2.0
1076,2972089,donggaocun_aq,2018-04-24 06:00:00,13.0,,8.0,0.2,124.0,3.0
1077,2972090,yongledian_aq,2018-04-24 06:00:00,13.0,,18.0,0.4,123.0,2.0
1078,2972091,yufa_aq,2018-04-24 06:00:00,17.0,,11.0,0.2,119.0,2.0
1079,2972092,liulihe_aq,2018-04-24 06:00:00,23.0,25.0,8.0,0.2,121.0,2.0
1080,2972093,qianmen_aq,2018-04-24 06:00:00,3.0,,19.0,0.3,114.0,2.0
1081,2972094,yongdingmennei_aq,2018-04-24 06:00:00,6.0,,34.0,0.3,126.0,8.0
1082,2972095,xizhimenbei_aq,2018-04-24 06:00:00,10.0,,29.0,0.3,99.0,3.0
1083,2972096,nansanhuan_aq,2018-04-24 06:00:00,12.0,35.0,47.0,0.4,89.0,2.0
1084,2972097,dongsihuan_aq,2018-04-24 06:00:00,6.0,,40.0,0.3,99.0,2.0
1085,2972119,dongsi_aq,2018-04-24 07:00:00,7.0,17.0,11.0,0.1,127.0,2.0
1086,2972120,tiantan_aq,2018-04-24 07:00:00,16.0,,20.0,0.5,113.0,2.0
1087,2972121,guanyuan_aq,2018-04-24 07:00:00,8.0,11.0,18.0,0.2,132.0,2.0
1088,2972122,wanshouxigong_aq,2018-04-24 07:00:00,3.0,17.0,16.0,0.3,125.0,2.0
1089,2972123,aotizhongxin_aq,2018-04-24 07:00:00,19.0,,10.0,0.1,119.0,2.0
1090,2972124,nongzhanguan_aq,2018-04-24 07:00:00,8.0,31.0,15.0,0.2,112.0,2.0
1091,2972125,wanliu_aq,2018-04-24 07:00:00,7.0,,10.0,,,2.0
1092,2972126,beibuxinqu_aq,2018-04-24 07:00:00,9.0,,9.0,0.3,123.0,2.0
1093,2972127,zhiwuyuan_aq,2018-04-24 07:00:00,,,,,,
1094,2972128,fengtaihuayuan_aq,2018-04-24 07:00:00,12.0,,17.0,0.2,126.0,2.0
1095,2972129,yungang_aq,2018-04-24 07:00:00,3.0,8.0,11.0,0.2,141.0,2.0
1096,2972130,gucheng_aq,2018-04-24 07:00:00,10.0,14.0,12.0,0.3,126.0,2.0
1097,2972131,fangshan_aq,2018-04-24 07:00:00,9.0,,16.0,0.2,138.0,2.0
1098,2972132,daxing_aq,2018-04-24 07:00:00,10.0,13.0,15.0,0.1,122.0,2.0
1099,2972133,yizhuang_aq,2018-04-24 07:00:00,6.0,,17.0,0.2,126.0,2.0
1100,2972134,tongzhou_aq,2018-04-24 07:00:00,13.0,,14.0,0.2,129.0,2.0
1101,2972135,shunyi_aq,2018-04-24 07:00:00,7.0,,13.0,0.4,136.0,3.0
1102,2972136,pingchang_aq,2018-04-24 07:00:00,6.0,19.0,11.0,0.2,118.0,2.0
1103,2972137,mentougou_aq,2018-04-24 07:00:00,11.0,14.0,19.0,0.2,129.0,2.0
1104,2972138,pinggu_aq,2018-04-24 07:00:00,11.0,,13.0,0.5,124.0,4.0
1105,2972139,huairou_aq,2018-04-24 07:00:00,13.0,,4.0,0.4,126.0,2.0
1106,2972140,miyun_aq,2018-04-24 07:00:00,8.0,,8.0,0.2,136.0,2.0
1107,2972141,yanqin_aq,2018-04-24 07:00:00,18.0,,11.0,0.2,114.0,3.0
1108,2972142,dingling_aq,2018-04-24 07:00:00,9.0,13.0,12.0,0.2,103.0,2.0
1109,2972143,badaling_aq,2018-04-24 07:00:00,14.0,21.0,18.0,0.2,99.0,2.0
1110,2972144,miyunshuiku_aq,2018-04-24 07:00:00,3.0,,5.0,0.2,141.0,2.0
1111,2972145,donggaocun_aq,2018-04-24 07:00:00,18.0,21.0,8.0,0.2,126.0,3.0
1112,2972146,yongledian_aq,2018-04-24 07:00:00,20.0,,17.0,0.4,130.0,2.0
1113,2972147,yufa_aq,2018-04-24 07:00:00,31.0,,11.0,0.2,122.0,2.0
1114,2972148,liulihe_aq,2018-04-24 07:00:00,18.0,25.0,6.0,0.2,131.0,2.0
1115,2972149,qianmen_aq,2018-04-24 07:00:00,15.0,,26.0,0.3,114.0,2.0
1116,2972150,yongdingmennei_aq,2018-04-24 07:00:00,11.0,,37.0,0.3,132.0,8.0
1117,2972151,xizhimenbei_aq,2018-04-24 07:00:00,9.0,25.0,29.0,0.3,105.0,3.0
1118,2972152,nansanhuan_aq,2018-04-24 07:00:00,11.0,30.0,40.0,0.4,97.0,2.0
1119,2972153,dongsihuan_aq,2018-04-24 07:00:00,7.0,,,0.3,93.0,2.0
1120,2972175,dongsi_aq,2018-04-24 08:00:00,20.0,22.0,12.0,0.1,133.0,2.0
1121,2972176,tiantan_aq,2018-04-24 08:00:00,16.0,26.0,25.0,0.3,110.0,2.0
1122,2972177,guanyuan_aq,2018-04-24 08:00:00,34.0,,16.0,0.2,137.0,2.0
1123,2972178,wanshouxigong_aq,2018-04-24 08:00:00,10.0,26.0,16.0,0.3,127.0,2.0
1124,2972179,aotizhongxin_aq,2018-04-24 08:00:00,15.0,,10.0,0.1,122.0,2.0
1125,2972180,nongzhanguan_aq,2018-04-24 08:00:00,15.0,16.0,12.0,0.2,118.0,2.0
1126,2972181,wanliu_aq,2018-04-24 08:00:00,,6.0,13.0,0.3,129.0,2.0
1127,2972182,beibuxinqu_aq,2018-04-24 08:00:00,10.0,18.0,10.0,0.3,124.0,2.0
1128,2972183,zhiwuyuan_aq,2018-04-24 08:00:00,,,,,,
1129,2972184,fengtaihuayuan_aq,2018-04-24 08:00:00,15.0,,16.0,0.2,130.0,2.0
1130,2972185,yungang_aq,2018-04-24 08:00:00,10.0,,13.0,0.2,144.0,2.0
1131,2972186,gucheng_aq,2018-04-24 08:00:00,10.0,15.0,13.0,0.3,129.0,2.0
1132,2972187,fangshan_aq,2018-04-24 08:00:00,12.0,,17.0,0.2,142.0,2.0
1133,2972188,daxing_aq,2018-04-24 08:00:00,9.0,16.0,19.0,0.1,123.0,2.0
1134,2972189,yizhuang_aq,2018-04-24 08:00:00,15.0,24.0,19.0,0.2,128.0,2.0
1135,2972190,tongzhou_aq,2018-04-24 08:00:00,13.0,18.0,18.0,0.2,127.0,2.0
1136,2972191,shunyi_aq,2018-04-24 08:00:00,,,,0.5,132.0,3.0
1137,2972192,pingchang_aq,2018-04-24 08:00:00,8.0,22.0,14.0,0.2,116.0,2.0
1138,2972193,mentougou_aq,2018-04-24 08:00:00,15.0,20.0,22.0,0.2,130.0,2.0
1139,2972194,pinggu_aq,2018-04-24 08:00:00,11.0,,14.0,0.5,125.0,4.0
1140,2972195,huairou_aq,2018-04-24 08:00:00,8.0,19.0,4.0,0.4,131.0,2.0
1141,2972196,miyun_aq,2018-04-24 08:00:00,11.0,19.0,10.0,0.2,133.0,2.0
1142,2972197,yanqin_aq,2018-04-24 08:00:00,9.0,33.0,14.0,0.2,114.0,3.0
1143,2972198,dingling_aq,2018-04-24 08:00:00,12.0,22.0,11.0,,,
1144,2972199,badaling_aq,2018-04-24 08:00:00,18.0,39.0,22.0,0.3,102.0,2.0
1145,2972200,miyunshuiku_aq,2018-04-24 08:00:00,10.0,21.0,7.0,0.2,140.0,2.0
1146,2972201,donggaocun_aq,2018-04-24 08:00:00,10.0,13.0,8.0,0.2,127.0,3.0
1147,2972202,yongledian_aq,2018-04-24 08:00:00,17.0,17.0,18.0,0.4,133.0,2.0
1148,2972203,yufa_aq,2018-04-24 08:00:00,22.0,,11.0,0.2,128.0,2.0
1149,2972204,liulihe_aq,2018-04-24 08:00:00,27.0,,6.0,0.2,136.0,2.0
1150,2972205,qianmen_aq,2018-04-24 08:00:00,,,16.0,0.4,123.0,2.0
1151,2972206,yongdingmennei_aq,2018-04-24 08:00:00,17.0,18.0,31.0,0.3,139.0,7.0
1152,2972207,xizhimenbei_aq,2018-04-24 08:00:00,18.0,,27.0,0.3,107.0,3.0
1153,2972208,nansanhuan_aq,2018-04-24 08:00:00,11.0,30.0,48.0,0.4,95.0,2.0
1154,2972209,dongsihuan_aq,2018-04-24 08:00:00,7.0,,,0.3,85.0,2.0
1155,2972271,dongsi_aq,2018-04-24 11:00:00,14.0,43.0,27.0,0.2,115.0,2.0
1156,2972272,tiantan_aq,2018-04-24 11:00:00,24.0,33.0,27.0,0.3,98.0,2.0
1157,2972273,guanyuan_aq,2018-04-24 11:00:00,22.0,33.0,34.0,0.3,118.0,2.0
1158,2972274,wanshouxigong_aq,2018-04-24 11:00:00,19.0,43.0,27.0,0.3,108.0,2.0
1159,2972275,aotizhongxin_aq,2018-04-24 11:00:00,22.0,25.0,39.0,0.2,96.0,2.0
1160,2972276,nongzhanguan_aq,2018-04-24 11:00:00,14.0,31.0,36.0,0.3,97.0,2.0
1161,2972277,wanliu_aq,2018-04-24 11:00:00,14.0,38.0,40.0,0.6,103.0,2.0
1162,2972278,beibuxinqu_aq,2018-04-24 11:00:00,14.0,39.0,30.0,0.3,103.0,2.0
1163,2972279,zhiwuyuan_aq,2018-04-24 11:00:00,,,,,,
1164,2972280,fengtaihuayuan_aq,2018-04-24 11:00:00,3.0,46.0,40.0,0.3,103.0,2.0
1165,2972281,yungang_aq,2018-04-24 11:00:00,15.0,31.0,21.0,0.2,130.0,2.0
1166,2972282,gucheng_aq,2018-04-24 11:00:00,20.0,49.0,31.0,0.4,116.0,2.0
1167,2972283,fangshan_aq,2018-04-24 11:00:00,19.0,,41.0,0.3,117.0,2.0
1168,2972284,daxing_aq,2018-04-24 11:00:00,17.0,51.0,28.0,0.1,110.0,2.0
1169,2972285,yizhuang_aq,2018-04-24 11:00:00,3.0,47.0,51.0,0.3,95.0,2.0
1170,2972286,tongzhou_aq,2018-04-24 11:00:00,19.0,51.0,43.0,0.4,100.0,2.0
1171,2972287,shunyi_aq,2018-04-24 11:00:00,17.0,53.0,,0.6,,4.0
1172,2972288,pingchang_aq,2018-04-24 11:00:00,7.0,59.0,25.0,0.3,108.0,8.0
1173,2972289,mentougou_aq,2018-04-24 11:00:00,18.0,42.0,45.0,0.3,113.0,2.0
1174,2972290,pinggu_aq,2018-04-24 11:00:00,12.0,62.0,24.0,0.5,111.0,5.0
1175,2972291,huairou_aq,2018-04-24 11:00:00,14.0,35.0,9.0,0.4,125.0,2.0
1176,2972292,miyun_aq,2018-04-24 11:00:00,18.0,53.0,28.0,0.4,109.0,2.0
1177,2972293,yanqin_aq,2018-04-24 11:00:00,22.0,74.0,27.0,0.3,99.0,3.0
1178,2972294,dingling_aq,2018-04-24 11:00:00,17.0,60.0,29.0,0.3,80.0,5.0
1179,2972295,badaling_aq,2018-04-24 11:00:00,25.0,86.0,76.0,0.4,49.0,2.0
1180,2972296,miyunshuiku_aq,2018-04-24 11:00:00,16.0,40.0,11.0,0.2,130.0,2.0
1181,2972297,donggaocun_aq,2018-04-24 11:00:00,12.0,26.0,16.0,0.2,114.0,4.0
1182,2972298,yongledian_aq,2018-04-24 11:00:00,19.0,29.0,21.0,0.4,129.0,2.0
1183,2972299,yufa_aq,2018-04-24 11:00:00,18.0,56.0,21.0,0.2,110.0,2.0
1184,2972300,liulihe_aq,2018-04-24 11:00:00,82.0,93.0,28.0,0.2,107.0,2.0
1185,2972301,qianmen_aq,2018-04-24 11:00:00,,,51.0,0.5,93.0,2.0
1186,2972302,yongdingmennei_aq,2018-04-24 11:00:00,9.0,51.0,57.0,0.4,122.0,8.0
1187,2972303,xizhimenbei_aq,2018-04-24 11:00:00,18.0,51.0,86.0,0.5,65.0,4.0
1188,2972304,nansanhuan_aq,2018-04-24 11:00:00,17.0,53.0,75.0,0.5,73.0,2.0
1189,2972305,dongsihuan_aq,2018-04-24 11:00:00,11.0,,45.0,0.4,99.0,2.0
1190,2972327,dongsi_aq,2018-04-24 12:00:00,20.0,74.0,30.0,0.3,107.0,2.0
1191,2972328,tiantan_aq,2018-04-24 12:00:00,22.0,60.0,32.0,0.3,92.0,3.0
1192,2972329,guanyuan_aq,2018-04-24 12:00:00,19.0,58.0,41.0,0.3,106.0,2.0
1193,2972330,wanshouxigong_aq,2018-04-24 12:00:00,25.0,59.0,35.0,0.4,87.0,2.0
1194,2972331,aotizhongxin_aq,2018-04-24 12:00:00,21.0,50.0,42.0,0.2,95.0,2.0
1195,2972332,nongzhanguan_aq,2018-04-24 12:00:00,18.0,66.0,40.0,0.3,92.0,2.0
1196,2972333,wanliu_aq,2018-04-24 12:00:00,22.0,62.0,45.0,0.6,94.0,2.0
1197,2972334,beibuxinqu_aq,2018-04-24 12:00:00,16.0,89.0,36.0,0.4,81.0,2.0
1198,2972335,zhiwuyuan_aq,2018-04-24 12:00:00,,,,,,
1199,2972336,fengtaihuayuan_aq,2018-04-24 12:00:00,16.0,61.0,56.0,0.4,77.0,2.0
1200,2972337,yungang_aq,2018-04-24 12:00:00,18.0,44.0,31.0,0.2,108.0,2.0
1201,2972338,gucheng_aq,2018-04-24 12:00:00,24.0,57.0,43.0,0.4,102.0,2.0
1202,2972339,fangshan_aq,2018-04-24 12:00:00,24.0,,51.0,0.4,99.0,2.0
1203,2972340,daxing_aq,2018-04-24 12:00:00,18.0,51.0,33.0,0.1,99.0,2.0
1204,2972341,yizhuang_aq,2018-04-24 12:00:00,14.0,57.0,67.0,0.4,72.0,2.0
1205,2972342,tongzhou_aq,2018-04-24 12:00:00,23.0,69.0,53.0,0.4,82.0,2.0
1206,2972343,shunyi_aq,2018-04-24 12:00:00,20.0,,95.0,0.7,,4.0
1207,2972344,pingchang_aq,2018-04-24 12:00:00,13.0,44.0,50.0,0.4,76.0,9.0
1208,2972345,mentougou_aq,2018-04-24 12:00:00,21.0,52.0,60.0,0.4,96.0,2.0
1209,2972346,pinggu_aq,2018-04-24 12:00:00,26.0,63.0,36.0,0.6,89.0,5.0
1210,2972347,huairou_aq,2018-04-24 12:00:00,16.0,41.0,15.0,0.5,109.0,2.0
1211,2972348,miyun_aq,2018-04-24 12:00:00,17.0,43.0,36.0,0.4,99.0,2.0
1212,2972349,yanqin_aq,2018-04-24 12:00:00,26.0,85.0,42.0,0.4,75.0,3.0
1213,2972350,dingling_aq,2018-04-24 12:00:00,21.0,75.0,26.0,0.3,70.0,4.0
1214,2972351,badaling_aq,2018-04-24 12:00:00,31.0,159.0,67.0,0.4,47.0,2.0
1215,2972352,miyunshuiku_aq,2018-04-24 12:00:00,16.0,35.0,16.0,0.3,117.0,2.0
1216,2972353,donggaocun_aq,2018-04-24 12:00:00,17.0,22.0,15.0,0.2,106.0,3.0
1217,2972354,yongledian_aq,2018-04-24 12:00:00,18.0,33.0,28.0,0.4,117.0,2.0
1218,2972355,yufa_aq,2018-04-24 12:00:00,26.0,88.0,30.0,0.3,83.0,2.0
1219,2972356,liulihe_aq,2018-04-24 12:00:00,94.0,118.0,30.0,0.3,92.0,3.0
1220,2972357,qianmen_aq,2018-04-24 12:00:00,3.0,93.0,52.0,0.6,89.0,2.0
1221,2972358,yongdingmennei_aq,2018-04-24 12:00:00,20.0,65.0,60.0,0.4,116.0,8.0
1222,2972359,xizhimenbei_aq,2018-04-24 12:00:00,28.0,69.0,80.0,0.5,65.0,3.0
1223,2972360,nansanhuan_aq,2018-04-24 12:00:00,24.0,81.0,89.0,0.6,54.0,2.0
1224,2972361,dongsihuan_aq,2018-04-24 12:00:00,17.0,,38.0,0.3,100.0,2.0
1225,2972383,dongsi_aq,2018-04-24 13:00:00,31.0,72.0,39.0,0.3,87.0,2.0
1226,2972384,tiantan_aq,2018-04-24 13:00:00,29.0,60.0,41.0,0.3,74.0,3.0
1227,2972385,guanyuan_aq,2018-04-24 13:00:00,24.0,60.0,50.0,0.4,89.0,2.0
1228,2972386,wanshouxigong_aq,2018-04-24 13:00:00,16.0,76.0,44.0,0.4,66.0,2.0
1229,2972387,aotizhongxin_aq,2018-04-24 13:00:00,23.0,51.0,42.0,0.2,92.0,2.0
1230,2972388,nongzhanguan_aq,2018-04-24 13:00:00,24.0,77.0,46.0,0.4,80.0,2.0
1231,2972389,wanliu_aq,2018-04-24 13:00:00,23.0,82.0,55.0,0.6,79.0,2.0
1232,2972390,beibuxinqu_aq,2018-04-24 13:00:00,19.0,100.0,33.0,0.4,62.0,2.0
1233,2972391,zhiwuyuan_aq,2018-04-24 13:00:00,,,,,,
1234,2972392,fengtaihuayuan_aq,2018-04-24 13:00:00,30.0,71.0,68.0,0.4,58.0,2.0
1235,2972393,yungang_aq,2018-04-24 13:00:00,26.0,52.0,43.0,0.3,78.0,2.0
1236,2972394,gucheng_aq,2018-04-24 13:00:00,30.0,63.0,47.0,0.4,90.0,2.0
1237,2972395,fangshan_aq,2018-04-24 13:00:00,24.0,,45.0,0.3,93.0,2.0
1238,2972396,daxing_aq,2018-04-24 13:00:00,18.0,55.0,36.0,0.1,88.0,2.0
1239,2972397,yizhuang_aq,2018-04-24 13:00:00,20.0,70.0,73.0,0.4,61.0,2.0
1240,2972398,tongzhou_aq,2018-04-24 13:00:00,27.0,80.0,67.0,0.4,62.0,2.0
1241,2972399,shunyi_aq,2018-04-24 13:00:00,20.0,91.0,113.0,0.8,27.0,5.0
1242,2972400,pingchang_aq,2018-04-24 13:00:00,19.0,61.0,51.0,0.4,69.0,9.0
1243,2972401,mentougou_aq,2018-04-24 13:00:00,24.0,73.0,82.0,0.5,53.0,2.0
1244,2972402,pinggu_aq,2018-04-24 13:00:00,35.0,73.0,59.0,0.8,48.0,7.0
1245,2972403,huairou_aq,2018-04-24 13:00:00,15.0,61.0,12.0,0.5,94.0,2.0
1246,2972404,miyun_aq,2018-04-24 13:00:00,27.0,80.0,115.0,0.7,8.0,2.0
1247,2972405,yanqin_aq,2018-04-24 13:00:00,30.0,117.0,75.0,0.4,30.0,3.0
1248,2972406,dingling_aq,2018-04-24 13:00:00,18.0,24.0,21.0,0.3,72.0,4.0
1249,2972407,badaling_aq,2018-04-24 13:00:00,21.0,54.0,61.0,0.3,46.0,2.0
1250,2972408,miyunshuiku_aq,2018-04-24 13:00:00,18.0,45.0,21.0,0.3,106.0,2.0
1251,2972409,donggaocun_aq,2018-04-24 13:00:00,20.0,40.0,23.0,0.2,99.0,3.0
1252,2972410,yongledian_aq,2018-04-24 13:00:00,16.0,43.0,33.0,0.4,106.0,2.0
1253,2972411,yufa_aq,2018-04-24 13:00:00,30.0,60.0,34.0,0.3,73.0,2.0
1254,2972412,liulihe_aq,2018-04-24 13:00:00,99.0,131.0,43.0,0.3,51.0,2.0
1255,2972413,qianmen_aq,2018-04-24 13:00:00,,73.0,62.0,0.6,71.0,2.0
1256,2972414,yongdingmennei_aq,2018-04-24 13:00:00,22.0,67.0,76.0,0.4,92.0,7.0
1257,2972415,xizhimenbei_aq,2018-04-24 13:00:00,32.0,66.0,97.0,0.6,49.0,4.0
1258,2972416,nansanhuan_aq,2018-04-24 13:00:00,27.0,84.0,98.0,0.6,40.0,3.0
1259,2972417,dongsihuan_aq,2018-04-24 13:00:00,21.0,25.0,43.0,0.4,88.0,2.0
1260,2972439,dongsi_aq,2018-04-24 14:00:00,24.0,54.0,39.0,0.3,83.0,2.0
